Channel,Counts
1172,1
1173,1
1174,1
1175,5
1176,0
1177,2
1178,2
1179,2
1180,2
1181,2
1182,4
1183,2
1184,4
1185,3
1186,1
1187,2
1188,0
1189,1
1190,1
1191,2
1192,2
1193,3
1194,0
1195,1
1196,1
1197,2
1198,5
1199,0
1200,0
1201,2
1202,4
1203,2
1204,4
1205,2
1206,3
1207,3
1208,2
1209,2
1210,3
1211,6
1212,3
1213,11
1214,8
1215,17
1216,15
1217,23
1218,24
1219,16
1220,29
1221,43
1222,30
1223,24
1224,37
1225,29
1226,21
1227,15
1228,20
1229,14
1230,7
1231,14
1232,12
1233,17
1234,15
1235,20
1236,21
1237,29
1238,45
1239,34
1240,29
1241,56
1242,55
1243,49
1244,36
1245,48
1246,32
1247,24
1248,21
1249,22
1250,9
1251,11
1252,12
1253,8
1254,6
1255,3
1256,5
1257,6
1258,3
1259,3
1260,0
1261,2
1262,4
1263,1
1264,2
1265,1
1266,3
1267,1
1268,1
1269,0
1270,0
1271,2
1272,0
1273,0
1274,0
1275,0
1276,0
1277,1
1278,0
1279,0
1280,0
1281,1
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,1
1289,1
1290,1
1291,1
1292,0
1293,0
1294,0
1295,0
1296,1
1297,1
1298,0
1299,0
1300,1
1301,0
1302,0
1303,0
1304,0
1305,0
1306,2
1307,0
1308,0
1309,0
1310,0
1311,1
1312,0
1313,0
1314,0
1315,1
1316,0
1317,0
1318,0
1319,1
1320,0
1321,3
1322,1
1323,1
1324,0
1325,0
1326,0
1327,0
1328,0
1329,1
1330,2
1331,2
1332,1
1333,0
1334,3
1335,0
1336,0
1337,1
1338,0
1339,1
1340,1
1341,0
1342,1
1343,2
1344,1
1345,0
1346,1
1347,0
1348,1
1349,1
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1356,1
1357,0
1358,1
1359,0
1360,2
1361,0
1362,0
1363,1
1364,0
1365,1
1366,0
1367,0
1368,0
1369,0
1370,0
1371,2
1372,1
1373,2
1374,0
1375,1
1376,1
1377,1
1378,0
1379,0
1380,0
1381,0
1382,1
1383,3
1384,1
1385,0
1386,1
